,wheel,station,sector,type,x,y,z,phix,phiy,phiz,xx,xy,xz,xa,xb,xc,yy,yz,ya,yb,yc,zz,za,zb,zc,aa,ab,ac,bb,bc,cc,xml_name,wheel,station,sector,status,nMuons,covMatrix,error,name,x_unc,y_unc,z_unc,phix_unc,phiy_unc,phiz_unc
1942,1,4,6,DTChamber,0.0117414807,-0.0,0.1673705282,0.0013005094,2.93986e-05,-0.0002757527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,1,4,6,PASS,5242,"[[ 6.33275e-04 -2.36751e-03 -1.37322e-07 -2.70109e-08 -9.79716e-08
   6.00103e-07]
 [-2.36751e-03  1.87991e-02  8.37790e-07  1.37011e-06  3.33663e-06
  -3.75452e-06]
 [-1.37322e-07  8.37790e-07  8.45635e-07 -1.04346e-08  8.21188e-08
   1.38518e-08]
 [-2.70109e-08  1.37011e-06 -1.04346e-08  1.69778e-08  3.94385e-08
  -7.45020e-09]
 [-9.79716e-08  3.33663e-06  8.21188e-08  3.94385e-08  1.20109e-07
  -1.84815e-08]
 [ 6.00103e-07 -3.75452e-06  1.38518e-08 -7.45020e-09 -1.84815e-08
   1.66917e-04]]","[ 2.51650e-02 -9.99900e+03  1.37110e-01  9.19584e-04  1.30299e-04
  3.46568e-04]",design_10_6_25M_01_60,0.025165,-9999.0,0.13711,0.000919584,0.000130299,0.000346568
1943,1,4,7,DTChamber,-0.0017776489,-0.0,0.1905517578,0.0010993896,-0.0002833315,0.0007811734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,1,4,7,PASS,5251,"[[ 6.28017e-04 -2.31548e-03 -1.17110e-07  8.53487e-09  1.18807e-09
  -2.90601e-07]
 [-2.31548e-03  1.84391e-02  9.22830e-07  1.23357e-06  2.95187e-06
  -1.53292e-06]
 [-1.17110e-07  9.22830e-07  8.41356e-07 -1.01906e-08  8.22964e-08
   3.26404e-08]
 [ 8.53487e-09  1.23357e-06 -1.01906e-08  1.67487e-08  3.87053e-08
  -8.19883e-09]
 [ 1.18807e-09  2.95187e-06  8.22964e-08  3.87053e-08  1.18289e-07
  -1.97046e-08]
 [-2.90601e-07 -1.53292e-06  3.26404e-08 -8.19883e-09 -1.97046e-08
   1.67472e-04]]","[ 2.50603e-02 -9.99900e+03  1.35791e-01  9.17254e-04  1.29417e-04
  3.43931e-04]",design_10_6_25M_01_60,0.0250603,-9999.0,0.135791,0.000917254,0.000129417,0.000343931
1944,1,4,8,DTChamber,-0.0525065131,0.0,-0.0422957957,-0.0005830281,7.61861e-05,5.7225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,1,4,8,PASS,5101,"[[ 6.01132e-04 -2.23302e-03 -1.14504e-07  4.23920e-08  8.82633e-08
   5.71140e-07]
 [-2.23302e-03  1.94417e-02  1.38651e-06  1.08580e-06  2.60453e-06
  -2.56089e-06]
 [-1.14504e-07  1.38651e-06  8.83963e-07 -1.03862e-08  7.75344e-08
  -3.36010e-08]
 [ 4.23920e-08  1.08580e-06 -1.03862e-08  1.72887e-08  4.00618e-08
   9.91709e-09]
 [ 8.82633e-08  2.60453e-06  7.75344e-08  4.00618e-08  1.20222e-07
   2.30989e-08]
 [ 5.71140e-07 -2.56089e-06 -3.36010e-08  9.91709e-09  2.30989e-08
   1.71503e-04]]","[ 2.45180e-02 -9.99900e+03  1.39433e-01  9.40193e-04  1.31487e-04
  3.46731e-04]",design_10_6_25M_01_60,0.024518,-9999.0,0.139433,0.000940193,0.000131487,0.000346731
1945,1,4,9,DTChamber,-0.0132113601,0.0,-0.3886664281,0.0045138026,0.0004620309,-0.0008381358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,1,4,9,PASS,2203,"[[ 8.20484e-04 -3.68323e-03 -1.36096e-07  9.82143e-08  1.94606e-07
   6.54882e-06]
 [-3.68323e-03  2.32776e-01 -2.07582e-05  3.04737e-06  8.31667e-06
  -1.21083e-04]
 [-1.36096e-07 -2.07582e-05  1.04492e-05 -2.13182e-09  1.70898e-07
  -2.93108e-06]
 [ 9.82143e-08  3.04737e-06 -2.13182e-09  3.96660e-08  9.24540e-08
   4.91482e-08]
 [ 1.94606e-07  8.31667e-06  1.70898e-07  9.24540e-08  2.52980e-07
   1.76271e-07]
 [ 6.54882e-06 -1.21083e-04 -2.93108e-06  4.91482e-08  1.76271e-07
   3.65355e-04]]","[ 2.86441e-02 -9.99900e+03  4.82469e-01  3.23252e-03  1.99163e-04
  5.02971e-04]",design_10_6_25M_01_60,0.0286441,-9999.0,0.482469,0.00323252,0.000199163,0.000502971
1946,1,4,10,DTChamber,-0.0604400635,-0.0,0.0812988281,-0.0007007392,-4.03e-08,-5.7537e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,1,4,10,PASS,2726,"[[ 5.23889e-03  2.43404e-02  1.41243e-06  2.92324e-07 -1.21807e-07
   3.40232e-10]
 [ 2.43404e-02  1.30094e-01  9.07533e-06  1.41342e-06  1.48228e-06
   2.11826e-09]
 [ 1.41243e-06  9.07533e-06  5.67162e-06  1.06207e-06  3.28273e-07
   1.34988e-09]
 [ 2.92324e-07  1.41342e-06  1.06207e-06  2.28565e-07  6.05319e-08
   2.57111e-10]
 [-1.21807e-07  1.48228e-06  3.28273e-07  6.05319e-08  3.42302e-04
   7.79944e-11]
 [ 3.40232e-10  2.11826e-09  1.34988e-09  2.57111e-10  7.79944e-11
   2.40512e-09]]","[ 7.23802e-02 -9.99900e+03  3.60685e-01  2.38152e-03  0.00000e+00
  4.78085e-04]",design_10_6_25M_01_60,0.0723802,-9999.0,0.360685,0.00238152,0.0,0.000478085
1947,1,4,14,DTChamber,0.0447540283,-0.0,0.2270507812,0.0017099909,2.124e-07,-0.0001242247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,1,4,14,PASS,2707,"[[ 5.27948e-03 -2.51910e-02 -3.00588e-06  4.03120e-07 -5.59281e-06
  -4.07155e-10]
 [-2.51910e-02  1.38744e-01  2.30907e-05 -3.00353e-06  2.91107e-05
   3.42066e-09]
 [-3.00588e-06  2.30907e-05  6.39794e-06 -1.16959e-06 -4.38327e-08
  -1.12943e-10]
 [ 4.03120e-07 -3.00353e-06 -1.16959e-06  2.46628e-07  4.31110e-08
   1.23825e-10]
 [-5.59281e-06  2.91107e-05 -4.38327e-08  4.31110e-08  3.52690e-04
   1.11121e-10]
 [-4.07155e-10  3.42066e-09 -1.12943e-10  1.23825e-10  1.11121e-10
   2.67380e-09]]","[ 7.26601e-02 -9.99900e+03  3.72484e-01  2.52942e-03  0.00000e+00
  4.96616e-04]",design_10_6_25M_01_60,0.0726601,-9999.0,0.372484,0.00252942,0.0,0.000496616
1948,1,4,11,DTChamber,0.0401590597,0.0,-0.228065827,-0.0008122038,-8.33168e-05,0.0001614907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,1,4,11,PASS,2327,"[[ 7.24309e-04  2.82715e-04  1.78511e-07 -8.46962e-08 -2.59391e-07
   4.23390e-07]
 [ 2.82715e-04  2.30031e-01  1.46111e-05 -3.16230e-07 -9.31770e-07
  -8.07949e-06]
 [ 1.78511e-07  1.46111e-05  1.04419e-05  7.97155e-09  9.28214e-09
  -8.79724e-07]
 [-8.46962e-08 -3.16230e-07  7.97155e-09  3.83946e-08  8.90802e-08
  -1.84170e-08]
 [-2.59391e-07 -9.31770e-07  9.28214e-09  8.90802e-08  2.39419e-07
  -4.83372e-08]
 [ 4.23390e-07 -8.07949e-06 -8.79724e-07 -1.84170e-08 -4.83372e-08
   3.61907e-04]]","[ 2.69130e-02 -9.99900e+03  4.79615e-01  3.23139e-03  1.95945e-04
  4.89305e-04]",design_10_6_25M_01_60,0.026913,-9999.0,0.479615,0.00323139,0.000195945,0.000489305
1949,1,4,12,DTChamber,0.0238417854,0.0,-0.06838499,-0.000538917,-0.0001902696,0.0003733317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,1,4,12,PASS,5289,"[[ 5.42066e-04  1.96247e-03 -1.78885e-08  9.19426e-08  2.31208e-07
   1.06953e-07]
 [ 1.96247e-03  1.87508e-02  3.46367e-07 -8.61256e-07 -1.94730e-06
  -5.82924e-07]
 [-1.78885e-08  3.46367e-07  8.57143e-07  8.04885e-09 -7.16830e-08
   6.31432e-08]
 [ 9.19426e-08 -8.61256e-07  8.04885e-09  1.67613e-08  3.91104e-08
  -5.28653e-10]
 [ 2.31208e-07 -1.94730e-06 -7.16830e-08  3.91104e-08  1.16184e-07
  -8.40461e-09]
 [ 1.06953e-07 -5.82924e-07  6.31432e-08 -5.28653e-10 -8.40461e-09
   1.67337e-04]]","[ 2.32823e-02 -9.99900e+03  1.36933e-01  9.25820e-04  1.29466e-04
  3.40858e-04]",design_10_6_25M_01_60,0.0232823,-9999.0,0.136933,0.00092582,0.000129466,0.000340858
1950,2,1,1,DTChamber,0.0017089844,0.095703125,-0.0436401367,9.26921e-05,0.0001954289,-0.0002051862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,2,1,1,PASS,2844,"[[ 1.62941e-04  7.99303e-04  6.56941e-04 -6.84784e-07 -3.04799e-07
  -2.02510e-07]
 [ 7.99303e-04  1.23891e-02  9.84657e-03 -1.03061e-05  5.30398e-07
   1.25675e-06]
 [ 6.56941e-04  9.84657e-03  8.07090e-03 -8.03277e-06  3.03942e-07
   8.88615e-07]
 [-6.84784e-07 -1.03061e-05 -8.03277e-06  6.90673e-08  2.26795e-09
  -3.83668e-09]
 [-3.04799e-07  5.30398e-07  3.03942e-07  2.26795e-09  2.52547e-08
   1.97057e-08]
 [-2.02510e-07  1.25675e-06  8.88615e-07 -3.83668e-09  1.97057e-08
   1.74127e-08]]",[0.0127648  0.111306   0.0898382  0.00026281 0.00015892 0.00013196],design_10_6_25M_01_60,0.0127648,0.111306,0.0898382,0.000262807,0.000158917,0.000131957
1951,2,1,2,DTChamber,-0.0043193117,-0.0176391602,-0.0050309396,0.000186381,-0.0002674088,0.0002630289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,2,1,2,PASS,2679,"[[ 1.81669e-04  9.03987e-04  7.42741e-04 -8.10983e-07 -3.37898e-07
  -2.18605e-07]
 [ 9.03987e-04  1.31356e-02  1.04810e-02 -1.14992e-05  5.02398e-07
   1.38776e-06]
 [ 7.42741e-04  1.04810e-02  8.60397e-03 -8.91866e-06  3.70765e-07
   1.05903e-06]
 [-8.10983e-07 -1.14992e-05 -8.91866e-06  7.24241e-08  2.67747e-09
  -4.14461e-09]
 [-3.37898e-07  5.02398e-07  3.70765e-07  2.67747e-09  2.57992e-08
   2.00993e-08]
 [-2.18605e-07  1.38776e-06  1.05903e-06 -4.14461e-09  2.00993e-08
   1.79318e-08]]",[0.0134785  0.114611   0.0927576  0.00026912 0.00016062 0.00013391],design_10_6_25M_01_60,0.0134785,0.114611,0.0927576,0.000269117,0.000160621,0.00013391
1952,2,1,3,DTChamber,0.0160170119,-0.125793457,0.0891741611,0.0001944233,-7.54096e-05,2.86941e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,2,1,3,PASS,2719,"[[ 1.73989e-04  8.31025e-04  6.83047e-04 -7.07948e-07 -3.29404e-07
  -2.20343e-07]
 [ 8.31025e-04  1.23379e-02  9.81167e-03 -1.01835e-05  6.08545e-07
   1.35578e-06]
 [ 6.83047e-04  9.81167e-03  8.05170e-03 -7.83743e-06  4.22178e-07
   1.00462e-06]
 [-7.07948e-07 -1.01835e-05 -7.83743e-06  7.15402e-08  2.03184e-09
  -4.45753e-09]
 [-3.29404e-07  6.08545e-07  4.22178e-07  2.03184e-09  2.53801e-08
   1.98209e-08]
 [-2.20343e-07  1.35578e-06  1.00462e-06 -4.45753e-09  1.98209e-08
   1.77175e-08]]",[0.0131905  0.111076   0.0897313  0.00026747 0.00015931 0.00013311],design_10_6_25M_01_60,0.0131905,0.111076,0.0897313,0.00026747,0.000159311,0.000133107
1953,2,1,4,DTChamber,0.0293922424,-0.025390625,0.0162658691,0.0001308305,-0.0002928242,9.30485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,2,1,4,PASS,2823,"[[ 1.70641e-04  8.48107e-04  6.95780e-04 -7.49580e-07 -2.90270e-07
  -1.81277e-07]
 [ 8.48107e-04  1.22217e-02  9.73876e-03 -1.04351e-05  5.69649e-07
   1.36920e-06]
 [ 6.95780e-04  9.73876e-03  7.98430e-03 -8.12481e-06  4.31513e-07
   1.05536e-06]
 [-7.49580e-07 -1.04351e-05 -8.12481e-06  6.72011e-08  2.18177e-09
  -4.12888e-09]
 [-2.90270e-07  5.69649e-07  4.31513e-07  2.18177e-09  2.40977e-08
   1.88126e-08]
 [-1.81277e-07  1.36920e-06  1.05536e-06 -4.12888e-09  1.88126e-08
   1.67664e-08]]",[0.0130629  0.110552   0.0893549  0.00025923 0.00015523 0.00012949],design_10_6_25M_01_60,0.0130629,0.110552,0.0893549,0.000259232,0.000155234,0.000129485
1954,2,1,5,DTChamber,-0.0029699135,-0.035949707,0.0481127899,-6.63158e-05,-0.0001151479,0.0001255812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,2,1,5,PASS,2810,"[[ 1.68538e-04  8.03371e-04  6.60270e-04 -6.74087e-07 -3.35661e-07
  -2.27997e-07]
 [ 8.03371e-04  1.15106e-02  9.16896e-03 -9.39956e-06  3.01671e-07
   1.04991e-06]
 [ 6.60270e-04  9.16896e-03  7.53291e-03 -7.22271e-06  2.38044e-07
   8.09632e-07]
 [-6.74087e-07 -9.39956e-06 -7.22271e-06  6.36438e-08  3.07555e-09
  -3.13011e-09]
 [-3.35661e-07  3.01671e-07  2.38044e-07  3.07555e-09  2.35321e-08
   1.83731e-08]
 [-2.27997e-07  1.04991e-06  8.09632e-07 -3.13011e-09  1.83731e-08
   1.63444e-08]]",[0.0129822  0.107287   0.0867923  0.00025228 0.0001534  0.00012784],design_10_6_25M_01_60,0.0129822,0.107287,0.0867923,0.000252277,0.000153402,0.000127845
1955,2,1,6,DTChamber,0.0179823846,0.035949707,-0.05006087,-0.0001554318,6.35033e-05,-5.71623e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,2,1,6,PASS,2674,"[[ 1.70176e-04  8.08608e-04  6.65904e-04 -7.00331e-07 -3.74473e-07
  -2.62268e-07]
 [ 8.08608e-04  1.22023e-02  9.71163e-03 -1.03575e-05  3.07485e-07
   1.08805e-06]
 [ 6.65904e-04  9.71163e-03  7.98063e-03 -7.93454e-06  1.72656e-07
   7.78712e-07]
 [-7.00331e-07 -1.03575e-05 -7.93454e-06  7.04254e-08  3.29603e-09
  -3.26808e-09]
 [-3.74473e-07  3.07485e-07  1.72656e-07  3.29603e-09  2.53754e-08
   1.97632e-08]
 [-2.62268e-07  1.08805e-06  7.78712e-07 -3.26808e-09  1.97632e-08
   1.75716e-08]]",[0.0130452  0.110464   0.0893344  0.00026538 0.0001593  0.00013256],design_10_6_25M_01_60,0.0130452,0.110464,0.0893344,0.000265378,0.000159296,0.000132558
1956,2,1,7,DTChamber,-0.0140609741,0.0310668945,-0.052947998,0.0002099311,-0.0003403649,0.0002967789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,2,1,7,PASS,2766,"[[ 1.71415e-04  8.25136e-04  6.77823e-04 -6.92649e-07 -3.14424e-07
  -2.07881e-07]
 [ 8.25136e-04  1.20650e-02  9.59741e-03 -9.86038e-06  4.87322e-07
   1.23434e-06]
 [ 6.77823e-04  9.59741e-03  7.87506e-03 -7.63045e-06  3.47504e-07
   9.29442e-07]
 [-6.92649e-07 -9.86038e-06 -7.63045e-06  6.83956e-08  2.27543e-09
  -4.10072e-09]
 [-3.14424e-07  4.87322e-07  3.47504e-07  2.27543e-09  2.46369e-08
   1.92381e-08]
 [-2.07881e-07  1.23434e-06  9.29442e-07 -4.10072e-09  1.92381e-08
   1.71538e-08]]",[0.0130925  0.109841   0.0887416  0.00026153 0.00015696 0.00013097],design_10_6_25M_01_60,0.0130925,0.109841,0.0887416,0.000261526,0.000156962,0.000130973
1957,2,1,8,DTChamber,0.0061055719,0.1625366211,-0.1058205194,-0.0002536822,-3.81337e-05,1.03004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,2,1,8,PASS,2838,"[[ 1.77299e-04  8.65858e-04  7.11436e-04 -7.77975e-07 -3.33342e-07
  -2.16838e-07]
 [ 8.65858e-04  1.24309e-02  9.93387e-03 -1.09230e-05  3.78379e-07
   1.22959e-06]
 [ 7.11436e-04  9.93387e-03  8.16008e-03 -8.45999e-06  2.71571e-07
   9.38439e-07]
 [-7.77975e-07 -1.09230e-05 -8.45999e-06  6.73119e-08  2.84351e-09
  -3.66935e-09]
 [-3.33342e-07  3.78379e-07  2.71571e-07  2.84351e-09  2.39715e-08
   1.86669e-08]
 [-2.16838e-07  1.22959e-06  9.38439e-07 -3.66935e-09  1.86669e-08
   1.66719e-08]]",[0.0133154  0.111494   0.0903332  0.00025945 0.00015483 0.00012912],design_10_6_25M_01_60,0.0133154,0.111494,0.0903332,0.000259445,0.000154827,0.00012912
1958,2,1,9,DTChamber,-0.011173265,0.0121459961,0.0035965559,0.0002297374,-0.00025612,0.0002398793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,2,1,9,PASS,2699,"[[ 1.71287e-04  8.24101e-04  6.78322e-04 -7.17210e-07 -3.43716e-07
  -2.34372e-07]
 [ 8.24101e-04  1.25284e-02  9.98831e-03 -1.05954e-05  5.71148e-07
   1.33485e-06]
 [ 6.78322e-04  9.98831e-03  8.20295e-03 -8.13710e-06  3.67572e-07
   9.65490e-07]
 [-7.17210e-07 -1.05954e-05 -8.13710e-06  7.07707e-08  2.29210e-09
  -4.01454e-09]
 [-3.43716e-07  5.71148e-07  3.67572e-07  2.29210e-09  2.51148e-08
   1.96527e-08]
 [-2.34372e-07  1.33485e-06  9.65490e-07 -4.01454e-09  1.96527e-08
   1.75291e-08]]",[0.0130877  0.11193    0.0905702  0.00026603 0.00015848 0.0001324 ],design_10_6_25M_01_60,0.0130877,0.11193,0.0905702,0.000266028,0.000158476,0.000132398
1959,2,1,10,DTChamber,-0.0103912354,0.0963745117,-0.0987548828,0.000186834,-0.0003313224,0.000200819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,2,1,10,PASS,2828,"[[ 1.75658e-04  8.54942e-04  7.01313e-04 -7.67477e-07 -2.83359e-07
  -1.75398e-07]
 [ 8.54942e-04  1.27758e-02  1.01789e-02 -1.11000e-05  4.89035e-07
   1.32101e-06]
 [ 7.01313e-04  1.01789e-02  8.33590e-03 -8.72547e-06  3.10435e-07
   9.76925e-07]
 [-7.67477e-07 -1.11000e-05 -8.72547e-06  6.93170e-08  2.20795e-09
  -4.08786e-09]
 [-2.83359e-07  4.89035e-07  3.10435e-07  2.20795e-09  2.45438e-08
   1.90721e-08]
 [-1.75398e-07  1.32101e-06  9.76925e-07 -4.08786e-09  1.90721e-08
   1.69962e-08]]",[0.0132536  0.11303    0.0913011  0.00026328 0.00015667 0.00013037],design_10_6_25M_01_60,0.0132536,0.11303,0.0913011,0.000263281,0.000156665,0.000130369
1960,2,1,11,DTChamber,-0.0186062791,0.1882324219,-0.1590266368,-9.98404e-05,-0.0002956358,0.0002643816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,2,1,11,PASS,2735,"[[ 1.76124e-04  8.70375e-04  7.14953e-04 -7.93251e-07 -3.50760e-07
  -2.30448e-07]
 [ 8.70375e-04  1.22914e-02  9.80684e-03 -1.10098e-05  2.09513e-07
   1.11999e-06]
 [ 7.14953e-04  9.80684e-03  8.05596e-03 -8.49991e-06  1.80912e-07
   8.77897e-07]
 [-7.93251e-07 -1.10098e-05 -8.49991e-06  6.99651e-08  3.06868e-09
  -3.76711e-09]
 [-3.50760e-07  2.09513e-07  1.80912e-07  3.06868e-09  2.42734e-08
   1.88117e-08]
 [-2.30448e-07  1.11999e-06  8.77897e-07 -3.76711e-09  1.88117e-08
   1.68584e-08]]",[0.0132712  0.110867   0.089755   0.00026451 0.0001558  0.00012984],design_10_6_25M_01_60,0.0132712,0.110867,0.089755,0.000264509,0.000155799,0.00012984
1961,2,1,12,DTChamber,-0.0031445059,0.0552978516,-0.0218649005,0.0001512413,-0.0002703,0.0001776767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,2,1,12,PASS,2625,"[[ 1.83214e-04  8.97422e-04  7.37979e-04 -8.00561e-07 -3.56633e-07
  -2.36523e-07]
 [ 8.97422e-04  1.31810e-02  1.05151e-02 -1.15096e-05  6.10368e-07
   1.47912e-06]
 [ 7.37979e-04  1.05151e-02  8.63599e-03 -8.84833e-06  4.37535e-07
   1.11002e-06]
 [-8.00561e-07 -1.15096e-05 -8.84833e-06  7.44230e-08  1.97675e-09
  -4.80074e-09]
 [-3.56633e-07  6.10368e-07  4.37535e-07  1.97675e-09  2.60077e-08
   2.03566e-08]
 [-2.36523e-07  1.47912e-06  1.11002e-06 -4.80074e-09  2.03566e-08
   1.82518e-08]]",[0.0135357  0.114808   0.09293    0.00027281 0.00016127 0.0001351 ],design_10_6_25M_01_60,0.0135357,0.114808,0.09293,0.000272806,0.000161269,0.000135099
1962,2,2,1,DTChamber,0.0190696716,0.1748046875,-0.1591796875,8.794e-07,-0.0003426405,0.0002332093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,2,2,1,PASS,2929,"[[ 1.91337e-04 -3.70261e-04 -3.60635e-04  3.26671e-07 -2.21942e-07
  -1.99628e-07]
 [-3.70261e-04  1.30480e-02  1.21600e-02 -1.07027e-05 -1.52447e-07
  -4.60253e-07]
 [-3.60635e-04  1.21600e-02  1.17675e-02 -1.04784e-05  9.99529e-08
  -2.11224e-07]
 [ 3.26671e-07 -1.07027e-05 -1.04784e-05  1.03492e-07 -2.15214e-09
   1.17394e-09]
 [-2.21942e-07 -1.52447e-07  9.99529e-08 -2.15214e-09  2.35741e-08
   2.13552e-08]
 [-1.99628e-07 -4.60253e-07 -2.11224e-07  1.17394e-09  2.13552e-08
   2.18380e-08]]",[0.0138325  0.114228   0.108478   0.0003217  0.00015354 0.00014778],design_10_6_25M_01_60,0.0138325,0.114228,0.108478,0.000321702,0.000153539,0.000147777
1963,2,2,2,DTChamber,0.0059275885,0.170715332,-0.1563850444,1.24274e-05,-0.0001938955,0.0001817513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,2,2,2,PASS,2869,"[[ 1.95572e-04 -3.67035e-04 -3.57895e-04  3.23430e-07 -2.26275e-07
  -2.04329e-07]
 [-3.67035e-04  1.33551e-02  1.24343e-02 -1.06786e-05 -3.46299e-07
  -6.41969e-07]
 [-3.57895e-04  1.24343e-02  1.20331e-02 -1.04461e-05 -5.37426e-08
  -3.54006e-07]
 [ 3.23430e-07 -1.06786e-05 -1.04461e-05  1.03144e-07 -1.62252e-09
   1.56238e-09]
 [-2.26275e-07 -3.46299e-07 -5.37426e-08 -1.62252e-09  2.41107e-08
   2.19287e-08]
 [-2.04329e-07 -6.41969e-07 -3.54006e-07  1.56238e-09  2.19287e-08
   2.23891e-08]]",[0.0139847  0.115564   0.109696   0.00032116 0.00015528 0.00014963],design_10_6_25M_01_60,0.0139847,0.115564,0.109696,0.00032116,0.000155276,0.00014963
1964,2,2,3,DTChamber,0.0244616002,-0.0249633789,0.0478618975,-5.09333e-05,0.0001124751,-0.0002062954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,design_10_6_25M_01_60,2,2,3,PASS,2918,"[[ 2.06707e-04 -3.58374e-04 -3.51302e-04  3.02337e-07 -2.91653e-07
  -2.73030e-07]
 [-3.58374e-04  1.36853e-02  1.27861e-02 -1.11346e-05 -1.33325e-07
  -4.19772e-07]
 [-3.51302e-04  1.27861e-02  1.24025e-02 -1.06913e-05  1.71584e-07
  -1.12774e-07]
 [ 3.02337e-07 -1.11346e-05 -1.06913e-05  1.04449e-07 -2.80117e-09
   3.66024e-10]
 [-2.91653e-07 -1.33325e-07  1.71584e-07 -2.80117e-09  2.43690e-08
   2.22134e-08]
 [-2.73030e-07 -4.19772e-07 -1.12774e-07  3.66024e-10  2.22134e-08
   2.27645e-08]]",[0.0143773  0.116984   0.111366   0.00032319 0.00015611 0.00015088],design_10_6_25M_01_60,0.0143773,0.116984,0.111366,0.000323186,0.000156106,0.000150879
